CHROM	FRAG_START	FRAG_STOP	STRAND	DESCRITION	MODEL	ATG	INCLUDE?		HAS TSS	IN
Chr11	5468332	5469138	-	"ID=LOC_Os11g10120.1:cds_1;Parent=LOC_Os11g10120.1"	LOC_Os11g10120.1	5469138	1		LOC_Os11g35030.1	1
Chr11	6143665	6144350	+	"ID=LOC_Os11g11100.1:cds_1;Parent=LOC_Os11g11100.1"	LOC_Os11g11100.1	6143665	1		LOC_Os11g36070.3	1
Chr11	6147694	6147931	-	"ID=LOC_Os11g11110.1:cds_1;Parent=LOC_Os11g11110.1"	LOC_Os11g11110.1	6147931	1		LOC_Os11g37270.1	1
Chr11	6969651	6970282	-	"ID=LOC_Os11g12470.1:cds_1;Parent=LOC_Os11g12470.1"	LOC_Os11g12470.1	6970282	1		LOC_Os11g37300.1	1
Chr11	6975407	6976309	+	"ID=LOC_Os11g12480.1:cds_1;Parent=LOC_Os11g12480.1"	LOC_Os11g12480.1	6975407	1		LOC_Os11g39480.1	1
Chr11	7797075	7797180	+	"ID=LOC_Os11g14050.1:cds_1;Parent=LOC_Os11g14050.1"	LOC_Os11g14050.1	7797075	1		LOC_Os11g41890.1	1
Chr11	7805168	7805830	-	"ID=LOC_Os11g14060.1:cds_1;Parent=LOC_Os11g14060.1"	LOC_Os11g14060.1	7805830	1		LOC_Os11g41900.1	1
Chr11	8467865	8468104	+	"ID=LOC_Os11g15040.4:cds_1;Parent=LOC_Os11g15040.4"	LOC_Os11g15040.4	8467865	1		LOC_Os11g41940.1	1
Chr11	9147104	9147234	+	"ID=LOC_Os11g16530.2:cds_1;Parent=LOC_Os11g16530.2"	LOC_Os11g16530.2	9147104	1		LOC_Os11g25610.1	1
Chr11	9172807	9173063	-	"ID=LOC_Os11g16540.1:cds_1;Parent=LOC_Os11g16540.1"	LOC_Os11g16540.1	9173063	1		LOC_Os11g25620.1	1
Chr11	9177552	9178373	+	"ID=LOC_Os11g16550.1:cds_1;Parent=LOC_Os11g16550.1"	LOC_Os11g16550.1	9177552	1		LOC_Os11g27020.1	1
Chr11	10825668	10825883	+	"ID=LOC_Os11g18990.1:cds_1;Parent=LOC_Os11g18990.1"	LOC_Os11g18990.1	10825668	1		LOC_Os11g28310.1	1
Chr11	11651003	11651809	-	"ID=LOC_Os11g20160.1:cds_1;Parent=LOC_Os11g20160.1"	LOC_Os11g20160.1	11651809	1		LOC_Os11g28340.1	1
Chr11	11661494	11661765	+	"ID=LOC_Os11g20170.1:cds_1;Parent=LOC_Os11g20170.1"	LOC_Os11g20170.1	11661494	1		LOC_Os11g28360.1	1
Chr11	11666447	11666773	+	"ID=LOC_Os11g20179.3:cds_1;Parent=LOC_Os11g20179.3"	LOC_Os11g20179.3	11666447	1		LOC_Os11g29500.1	1
Chr11	13524910	13525137	+	"ID=LOC_Os11g23880.1:cds_1;Parent=LOC_Os11g23880.1"	LOC_Os11g23880.1	13524910	1		LOC_Os11g30910.1	1
Chr11	2219927	2220631	-	"ID=LOC_Os11g05070.1:cds_1;Parent=LOC_Os11g05070.1"	LOC_Os11g05070.1	2220631	1		LOC_Os11g32720.1	1
Chr11	2224937	2225376	+	"ID=LOC_Os11g05080.1:cds_1;Parent=LOC_Os11g05080.1"	LOC_Os11g05080.1	2224937	1		LOC_Os11g32750.1	1
Chr11	2230043	2230112	+	"ID=LOC_Os11g05090.1:cds_1;Parent=LOC_Os11g05090.1"	LOC_Os11g05090.1	2230043	1		LOC_Os11g32759.1	1
Chr11	2234732	2235328	+	"ID=LOC_Os11g05100.1:cds_1;Parent=LOC_Os11g05100.1"	LOC_Os11g05100.1	2234732	1		LOC_Os11g34160.1	1
Chr11	2814665	2815252	+	"ID=LOC_Os11g05980.1:cds_1;Parent=LOC_Os11g05980.1"	LOC_Os11g05980.1	2814665	1		LOC_Os11g34180.1	1
Chr11	2817787	2818227	+	"ID=LOC_Os11g05990.1:cds_1;Parent=LOC_Os11g05990.1"	LOC_Os11g05990.1	2817787	1		LOC_Os11g34190.1	1
Chr11	3423720	3423862	-	"ID=LOC_Os11g06930.1:cds_1;Parent=LOC_Os11g06930.1"	LOC_Os11g06930.1	3423862	1		LOC_Os11g35070.1	1
Chr11	3430327	3430402	+	"ID=LOC_Os11g06934.1:cds_1;Parent=LOC_Os11g06934.1"	LOC_Os11g06934.1	3430327	1		LOC_Os11g35090.1	1
Chr11	4077030	4077140	+	"ID=LOC_Os11g07910.1:cds_1;Parent=LOC_Os11g07910.1"	LOC_Os11g07910.1	4077030	1		LOC_Os11g37330.2	1
Chr11	4084156	4084395	+	"ID=LOC_Os11g07911.1:cds_1;Parent=LOC_Os11g07911.1"	LOC_Os11g07911.1	4084156	1		LOC_Os11g37390.1	1
Chr11	4086378	4086494	+	"ID=LOC_Os11g07912.1:cds_1;Parent=LOC_Os11g07912.1"	LOC_Os11g07912.1	4086378	1		LOC_Os11g38520.1	1
Chr11	4799422	4799858	+	"ID=LOC_Os11g09020.1:cds_1;Parent=LOC_Os11g09020.1"	LOC_Os11g09020.1	4799422	1		LOC_Os11g40760.1	1
Chr11	4807656	4808534	-	"ID=LOC_Os11g09040.1:cds_1;Parent=LOC_Os11g09040.1"	LOC_Os11g09040.1	4808534	1		LOC_Os11g41990.1	1
Chr11	5518688	5519548	+	"ID=LOC_Os11g10180.1:cds_1;Parent=LOC_Os11g10180.1"	LOC_Os11g10180.1	5518688	1		LOC_Os11g42000.1	1
Chr11	5533097	5534002	-	"ID=LOC_Os11g10200.1:cds_1;Parent=LOC_Os11g10200.1"	LOC_Os11g10200.1	5534002	1		LOC_Os11g24374.1	1
Chr11	6204462	6204620	-	"ID=LOC_Os11g11210.1:cds_1;Parent=LOC_Os11g11210.1"	LOC_Os11g11210.1	6204620	1		LOC_Os11g24440.1	1
Chr11	7012326	7014876	-	"ID=LOC_Os11g12530.1:cds_1;Parent=LOC_Os11g12530.1"	LOC_Os11g12530.1	7014876	1		LOC_Os11g24450.1	1
Chr11	7823797	7823855	-	"ID=LOC_Os11g14070.1:cds_1;Parent=LOC_Os11g14070.1"	LOC_Os11g14070.1	7823855	1		LOC_Os11g25700.1	1
Chr11	7866081	7866650	+	"ID=LOC_Os11g14120.1:cds_1;Parent=LOC_Os11g14120.1"	LOC_Os11g14120.1	7866081	1		LOC_Os11g28430.1	1
Chr11	7869415	7870610	+	"ID=LOC_Os11g14130.1:cds_1;Parent=LOC_Os11g14130.1"	LOC_Os11g14130.1	7869415	1		LOC_Os11g32780.1	1
Chr11	7878340	7879491	-	"ID=LOC_Os11g14140.1:cds_1;Parent=LOC_Os11g14140.1"	LOC_Os11g14140.1	7879491	1		LOC_Os11g32810.1	1
Chr11	9187847	9187967	+	"ID=LOC_Os11g16580.1:cds_1;Parent=LOC_Os11g16580.1"	LOC_Os11g16580.1	9187847	1		LOC_Os11g34210.2	1
Chr11	9197818	9198403	-	"ID=LOC_Os11g16590.1:cds_1;Parent=LOC_Os11g16590.1"	LOC_Os11g16590.1	9198403	1		LOC_Os11g34230.1	1
Chr11	9961287	9961720	+	"ID=LOC_Os11g17799.1:cds_1;Parent=LOC_Os11g17799.1"	LOC_Os11g17799.1	9961287	1		LOC_Os11g36190.2	1
Chr11	10863411	10863501	+	"ID=LOC_Os11g19060.1:cds_1;Parent=LOC_Os11g19060.1"	LOC_Os11g19060.1	10863411	1		LOC_Os11g36200.1	1
Chr11	11688293	11688445	-	"ID=LOC_Os11g20239.1:cds_1;Parent=LOC_Os11g20239.1"	LOC_Os11g20239.1	11688445	1		LOC_Os11g37510.1	1
Chr11	12855333	12855527	+	"ID=LOC_Os11g22404.1:cds_1;Parent=LOC_Os11g22404.1"	LOC_Os11g22404.1	12855333	1		LOC_Os11g37520.1	1
Chr11	13560125	13560214	+	"ID=LOC_Os11g23930.1:cds_1;Parent=LOC_Os11g23930.1"	LOC_Os11g23930.1	13560125	1		LOC_Os11g38610.2	1
Chr11	2842829	2843608	-	"ID=LOC_Os11g06020.1:cds_1;Parent=LOC_Os11g06020.1"	LOC_Os11g06020.1	2843608	1		LOC_Os11g39630.1	1
Chr11	3467906	3467944	-	"ID=LOC_Os11g06980.1:cds_1;Parent=LOC_Os11g06980.1"	LOC_Os11g06980.1	3467944	1		LOC_Os11g39640.1	1
Chr11	3491369	3491515	-	"ID=LOC_Os11g07020.1:cds_1;Parent=LOC_Os11g07020.1"	LOC_Os11g07020.1	3491515	1		LOC_Os11g39650.1	1
Chr11	4091490	4091573	+	"ID=LOC_Os11g07916.1:cds_1;Parent=LOC_Os11g07916.1"	LOC_Os11g07916.1	4091490	1		LOC_Os11g39670.1	1
Chr11	4094628	4094751	+	"ID=LOC_Os11g07922.1:cds_1;Parent=LOC_Os11g07922.1"	LOC_Os11g07922.1	4094628	1		LOC_Os11g40840.1	1
Chr11	4103018	4103202	+	"ID=LOC_Os11g07940.1:cds_1;Parent=LOC_Os11g07940.1"	LOC_Os11g07940.1	4103018	1		LOC_Os11g42030.1	1
Chr11	4871220	4871385	-	"ID=LOC_Os11g09140.1:cds_1;Parent=LOC_Os11g09140.1"	LOC_Os11g09140.1	4871385	1		LOC_Os11g42040.1	1
Chr11	5567798	5568046	-	"ID=LOC_Os11g10250.1:cds_1;Parent=LOC_Os11g10250.1"	LOC_Os11g10250.1	5568046	1		LOC_Os11g42060.1	1
Chr11	5587393	5589096	-	"ID=LOC_Os11g10290.1:cds_1;Parent=LOC_Os11g10290.1"	LOC_Os11g10290.1	5589096	1		LOC_Os11g42070.1	1
Chr11	5600163	5603025	-	"ID=LOC_Os11g10310.1:cds_1;Parent=LOC_Os11g10310.1"	LOC_Os11g10310.1	5603025	1		LOC_Os11g42090.1	1
Chr11	5613819	5614730	-	"ID=LOC_Os11g10330.1:cds_1;Parent=LOC_Os11g10330.1"	LOC_Os11g10330.1	5614730	1		LOC_Os11g24484.1	1
Chr11	7104335	7107098	+	"ID=LOC_Os11g12620.1:cds_1;Parent=LOC_Os11g12620.1"	LOC_Os11g12620.1	7104335	1		LOC_Os11g24510.1	1
Chr11	7128419	7128809	-	"ID=LOC_Os11g12650.1:cds_1;Parent=LOC_Os11g12650.1"	LOC_Os11g12650.1	7128809	1		LOC_Os11g25780.1	1
Chr11	7932200	7932801	+	"ID=LOC_Os11g14180.1:cds_1;Parent=LOC_Os11g14180.1"	LOC_Os11g14180.1	7932200	1		LOC_Os11g25860.1	1
Chr11	7960619	7960711	+	"ID=LOC_Os11g14220.1:cds_1;Parent=LOC_Os11g14220.1"	LOC_Os11g14220.1	7960619	1		LOC_Os11g27240.1	1
Chr11	8598380	8598823	-	"ID=LOC_Os11g15230.1:cds_1;Parent=LOC_Os11g15230.1"	LOC_Os11g15230.1	8598823	1		LOC_Os11g29690.1	1
Chr11	11760625	11760965	-	"ID=LOC_Os11g20330.2:cds_1;Parent=LOC_Os11g20330.2"	LOC_Os11g20330.2	11760965	1		LOC_Os11g29700.1	1
Chr11	11776420	11777758	+	"ID=LOC_Os11g20360.2:cds_1;Parent=LOC_Os11g20360.2"	LOC_Os11g20360.2	11776420	1		LOC_Os11g31060.1	1
Chr11	1800188	1800298	-	"ID=LOC_Os11g04320.1:cds_1;Parent=LOC_Os11g04320.1"	LOC_Os11g04320.1	1800298	1		LOC_Os11g31090.1	1
Chr11	2246751	2247140	-	"ID=LOC_Os11g05120.1:cds_1;Parent=LOC_Os11g05120.1"	LOC_Os11g05120.1	2247140	1		LOC_Os11g31880.1	1
Chr11	2254565	2255787	-	"ID=LOC_Os11g05130.1:cds_1;Parent=LOC_Os11g05130.1"	LOC_Os11g05130.1	2255787	1		LOC_Os11g31890.1	1
Chr11	2260663	2260990	-	"ID=LOC_Os11g05140.1:cds_1;Parent=LOC_Os11g05140.1"	LOC_Os11g05140.1	2260990	1		LOC_Os11g35220.1	1
Chr11	2271187	2271562	+	"ID=LOC_Os11g05160.1:cds_1;Parent=LOC_Os11g05160.1"	LOC_Os11g05160.1	2271187	1		LOC_Os11g35274.1	1
Chr11	2894720	2895767	+	"ID=LOC_Os11g06070.1:cds_1;Parent=LOC_Os11g06070.1"	LOC_Os11g06070.1	2894720	1		LOC_Os11g35320.1	1
Chr11	3493263	3493991	-	"ID=LOC_Os11g07030.1:cds_1;Parent=LOC_Os11g07030.1"	LOC_Os11g07030.1	3493991	1		LOC_Os11g36230.1	1
Chr11	3498581	3499184	-	"ID=LOC_Os11g07040.1:cds_1;Parent=LOC_Os11g07040.1"	LOC_Os11g07040.1	3499184	1		LOC_Os11g38640.1	1
Chr11	3512279	3512564	-	"ID=LOC_Os11g07050.1:cds_1;Parent=LOC_Os11g07050.1"	LOC_Os11g07050.1	3512564	1		LOC_Os11g38650.1	1
Chr11	4154484	4154658	-	"ID=LOC_Os11g07980.1:cds_1;Parent=LOC_Os11g07980.1"	LOC_Os11g07980.1	4154658	1		LOC_Os11g39680.1	1
Chr11	4899440	4899574	-	"ID=LOC_Os11g09160.1:cds_1;Parent=LOC_Os11g09160.1"	LOC_Os11g09160.1	4899574	1		LOC_Os11g40930.1	1
Chr11	4918941	4919169	+	"ID=LOC_Os11g09170.1:cds_1;Parent=LOC_Os11g09170.1"	LOC_Os11g09170.1	4918941	1		LOC_Os11g24540.1	1
Chr11	4924125	4925063	-	"ID=LOC_Os11g09180.1:cds_1;Parent=LOC_Os11g09180.1"	LOC_Os11g09180.1	4925063	1		LOC_Os11g25920.1	1
Chr11	5617115	5618170	-	"ID=LOC_Os11g10340.1:cds_1;Parent=LOC_Os11g10340.1"	LOC_Os11g10340.1	5618170	1		LOC_Os11g27264.2	1
Chr11	6308565	6308819	+	"ID=LOC_Os11g11370.1:cds_1;Parent=LOC_Os11g11370.1"	LOC_Os11g11370.1	6308565	1		LOC_Os11g28530.2	1
Chr11	6321336	6321345	+	"ID=LOC_Os11g11390.1:cds_1;Parent=LOC_Os11g11390.1"	LOC_Os11g11390.1	6321336	1		LOC_Os11g29720.1	1
Chr11	7198177	7198309	-	"ID=LOC_Os11g12740.1:cds_1;Parent=LOC_Os11g12740.1"	LOC_Os11g12740.1	7198309	1		LOC_Os11g31900.1	1
Chr11	7968832	7968868	-	"ID=LOC_Os11g14230.1:cds_1;Parent=LOC_Os11g14230.1"	LOC_Os11g14230.1	7968868	1		LOC_Os11g31950.1	1
Chr11	7970804	7972612	-	"ID=LOC_Os11g14240.1:cds_1;Parent=LOC_Os11g14240.1"	LOC_Os11g14240.1	7972612	1		LOC_Os11g32890.1	1
Chr11	8648932	8649006	+	"ID=LOC_Os11g15300.1:cds_1;Parent=LOC_Os11g15300.1"	LOC_Os11g15300.1	8648932	1		LOC_Os11g32900.1	1
Chr11	10068359	10068977	+	"ID=LOC_Os11g17930.1:cds_1;Parent=LOC_Os11g17930.1"	LOC_Os11g17930.1	10068359	1		LOC_Os11g34270.1	1
Chr11	10096328	10096418	+	"ID=LOC_Os11g17970.1:cds_1;Parent=LOC_Os11g17970.1"	LOC_Os11g17970.1	10096328	1		LOC_Os11g35330.1	1
Chr11	10926157	10926417	+	"ID=LOC_Os11g19149.2:cds_1;Parent=LOC_Os11g19149.2"	LOC_Os11g19149.2	10926157	1		LOC_Os11g35340.1	1
Chr11	10972728	10973165	+	"ID=LOC_Os11g19210.1:cds_1;Parent=LOC_Os11g19210.1"	LOC_Os11g19210.1	10972728	1		LOC_Os11g35350.1	1
Chr11	11800349	11800714	-	"ID=LOC_Os11g20384.1:cds_1;Parent=LOC_Os11g20384.1"	LOC_Os11g20384.1	11800714	1		LOC_Os11g35390.1	1
Chr11	1801257	1802504	+	"ID=LOC_Os11g04330.1:cds_1;Parent=LOC_Os11g04330.1"	LOC_Os11g04330.1	1801257	1		LOC_Os11g35400.1	1
Chr11	1808187	1809257	+	"ID=LOC_Os11g04350.1:cds_1;Parent=LOC_Os11g04350.1"	LOC_Os11g04350.1	1808187	1		LOC_Os11g36340.1	1
Chr11	1811757	1812533	+	"ID=LOC_Os11g04360.1:cds_1;Parent=LOC_Os11g04360.1"	LOC_Os11g04360.1	1811757	1		LOC_Os11g36390.1	1
Chr11	1816499	1816558	-	"ID=LOC_Os11g04370.1:cds_1;Parent=LOC_Os11g04370.1"	LOC_Os11g04370.1	1816558	1		LOC_Os11g37640.1	1
Chr11	1818998	1820164	+	"ID=LOC_Os11g04380.1:cds_1;Parent=LOC_Os11g04380.1"	LOC_Os11g04380.1	1818998	1		LOC_Os11g37660.1	1
Chr11	1822879	1823292	+	"ID=LOC_Os11g04390.1:cds_1;Parent=LOC_Os11g04390.1"	LOC_Os11g04390.1	1822879	1		LOC_Os11g38790.1	1
Chr11	2276477	2276917	+	"ID=LOC_Os11g05170.1:cds_1;Parent=LOC_Os11g05170.1"	LOC_Os11g05170.1	2276477	1		LOC_Os11g38800.1	1
Chr11	2291463	2291595	+	"ID=LOC_Os11g05190.1:cds_1;Parent=LOC_Os11g05190.1"	LOC_Os11g05190.1	2291463	1		LOC_Os11g41034.1	1
Chr11	2917918	2917920	-	"ID=LOC_Os11g06130.1:cds_1;Parent=LOC_Os11g06130.1"	LOC_Os11g06130.1	2917920	1		LOC_Os11g42230.1	1
Chr11	2928856	2928963	-	"ID=LOC_Os11g06140.1:cds_1;Parent=LOC_Os11g06140.1"	LOC_Os11g06140.1	2928963	1		LOC_Os11g42270.1	1
Chr11	2939364	2939860	+	"ID=LOC_Os11g06170.1:cds_1;Parent=LOC_Os11g06170.1"	LOC_Os11g06170.1	2939364	1		LOC_Os11g42290.1	1
Chr11	3518685	3521358	+	"ID=LOC_Os11g07060.1:cds_1;Parent=LOC_Os11g07060.1"	LOC_Os11g07060.1	3518685	1		LOC_Os11g42350.1	1
Chr11	4220976	4221003	+	"ID=LOC_Os11g08080.1:cds_1;Parent=LOC_Os11g08080.1"	LOC_Os11g08080.1	4220976	1		LOC_Os11g24560.1	1
Chr11	4235270	4235352	+	"ID=LOC_Os11g08090.1:cds_1;Parent=LOC_Os11g08090.1"	LOC_Os11g08090.1	4235270	1		LOC_Os11g25980.1	1
Chr11	4974797	4974999	-	"ID=LOC_Os11g09280.1:cds_1;Parent=LOC_Os11g09280.1"	LOC_Os11g09280.1	4974999	1		LOC_Os11g28600.1	1
Chr11	5661351	5663135	-	"ID=LOC_Os11g10420.1:cds_1;Parent=LOC_Os11g10420.1"	LOC_Os11g10420.1	5663135	1		LOC_Os11g28610.1	1
Chr11	6336076	6336545	+	"ID=LOC_Os11g11410.1:cds_1;Parent=LOC_Os11g11410.1"	LOC_Os11g11410.1	6336076	1		LOC_Os11g29840.1	1
Chr11	7253850	7253877	-	"ID=LOC_Os11g12800.1:cds_1;Parent=LOC_Os11g12800.1"	LOC_Os11g12800.1	7253877	1		LOC_Os11g29850.1	1
Chr11	7262784	7263017	-	"ID=LOC_Os11g12810.1:cds_1;Parent=LOC_Os11g12810.1"	LOC_Os11g12810.1	7263017	1		LOC_Os11g31330.1	1
Chr11	8024663	8024696	-	"ID=LOC_Os11g14300.1:cds_1;Parent=LOC_Os11g14300.1"	LOC_Os11g14300.1	8024696	1		LOC_Os11g31340.1	1
Chr11	10133568	10133658	+	"ID=LOC_Os11g18044.1:cds_1;Parent=LOC_Os11g18044.1"	LOC_Os11g18044.1	10133568	1		LOC_Os11g31980.1	1
Chr11	10981954	10982088	-	"ID=LOC_Os11g19220.1:cds_1;Parent=LOC_Os11g19220.1"	LOC_Os11g19220.1	10982088	1		LOC_Os11g32910.1	1
Chr11	11013213	11013294	+	"ID=LOC_Os11g19250.1:cds_1;Parent=LOC_Os11g19250.1"	LOC_Os11g19250.1	11013213	1		LOC_Os11g32940.1	1
Chr11	1837675	1837869	-	"ID=LOC_Os11g04409.1:cds_1;Parent=LOC_Os11g04409.1"	LOC_Os11g04409.1	1837869	1		LOC_Os11g34300.2	1
Chr11	2330021	2330446	+	"ID=LOC_Os11g05260.1:cds_1;Parent=LOC_Os11g05260.1"	LOC_Os11g05260.1	2330021	1		LOC_Os11g34310.1	1
Chr11	2344465	2344583	-	"ID=LOC_Os11g05290.1:cds_1;Parent=LOC_Os11g05290.1"	LOC_Os11g05290.1	2344583	1		LOC_Os11g36400.1	1
Chr11	2347797	2348116	-	"ID=LOC_Os11g05300.1:cds_1;Parent=LOC_Os11g05300.1"	LOC_Os11g05300.1	2348116	1		LOC_Os11g36410.1	1
Chr11	2351299	2351871	+	"ID=LOC_Os11g05310.1:cds_1;Parent=LOC_Os11g05310.1"	LOC_Os11g05310.1	2351299	1		LOC_Os11g36420.1	1
Chr11	2987317	2987410	-	"ID=LOC_Os11g06240.1:cds_1;Parent=LOC_Os11g06240.1"	LOC_Os11g06240.1	2987410	1		LOC_Os11g37690.1	1
Chr11	3535566	3535688	+	"ID=LOC_Os11g07100.1:cds_1;Parent=LOC_Os11g07100.1"	LOC_Os11g07100.1	3535566	1		LOC_Os11g37700.1	1
Chr11	3549927	3551036	+	"ID=LOC_Os11g07124.1:cds_1;Parent=LOC_Os11g07124.1"	LOC_Os11g07124.1	3549927	1		LOC_Os11g38810.1	1
Chr11	4253925	4254815	+	"ID=LOC_Os11g08110.1:cds_1;Parent=LOC_Os11g08110.1"	LOC_Os11g08110.1	4253925	1		LOC_Os11g38860.1	1
Chr11	4991371	4992192	-	"ID=LOC_Os11g09310.1:cds_1;Parent=LOC_Os11g09310.1"	LOC_Os11g09310.1	4992192	1		LOC_Os11g40009.1	1
Chr11	5005738	5005844	-	"ID=LOC_Os11g09329.1:cds_1;Parent=LOC_Os11g09329.1"	LOC_Os11g09329.1	5005844	1		LOC_Os11g41140.1	1
Chr11	5701757	5701984	-	"ID=LOC_Os11g10460.1:cds_1;Parent=LOC_Os11g10460.1"	LOC_Os11g10460.1	5701984	1		LOC_Os11g41150.1	1
Chr11	5710853	5711158	-	"ID=LOC_Os11g10470.1:cds_1;Parent=LOC_Os11g10470.1"	LOC_Os11g10470.1	5711158	1		LOC_Os11g24630.1	1
Chr11	5715883	5715916	-	"ID=LOC_Os11g10480.1:cds_1;Parent=LOC_Os11g10480.1"	LOC_Os11g10480.1	5715916	1		LOC_Os11g27400.1	1
Chr11	6382906	6385572	-	"ID=LOC_Os11g11490.1:cds_1;Parent=LOC_Os11g11490.1"	LOC_Os11g11490.1	6385572	1		LOC_Os11g29870.1	1
Chr11	6423345	6424186	-	"ID=LOC_Os11g11550.1:cds_1;Parent=LOC_Os11g11550.1"	LOC_Os11g11550.1	6424186	1		LOC_Os11g29900.1	1
Chr11	8072576	8073363	+	"ID=LOC_Os11g14380.1:cds_1;Parent=LOC_Os11g14380.1"	LOC_Os11g14380.1	8072576	1		LOC_Os11g31400.1	1
Chr11	8084499	8084565	-	"ID=LOC_Os11g14390.1:cds_1;Parent=LOC_Os11g14390.1"	LOC_Os11g14390.1	8084565	1		LOC_Os11g31420.1	1
Chr11	8096740	8097558	+	"ID=LOC_Os11g14420.1:cds_1;Parent=LOC_Os11g14420.1"	LOC_Os11g14420.1	8096740	1		LOC_Os11g32030.1	1
Chr11	9389298	9389827	+	"ID=LOC_Os11g16924.1:cds_1;Parent=LOC_Os11g16924.1"	LOC_Os11g16924.1	9389298	1		LOC_Os11g32100.1	1
Chr11	9409176	9409894	-	"ID=LOC_Os11g16960.1:cds_1;Parent=LOC_Os11g16960.1"	LOC_Os11g16960.1	9409894	1		LOC_Os11g32110.1	1
Chr11	9410675	9411427	-	"ID=LOC_Os11g16970.1:cds_1;Parent=LOC_Os11g16970.1"	LOC_Os11g16970.1	9411427	1		LOC_Os11g32960.1	1
Chr11	9423703	9423954	+	"ID=LOC_Os11g17014.1:cds_1;Parent=LOC_Os11g17014.1"	LOC_Os11g17014.1	9423703	1		LOC_Os11g34350.1	1
Chr11	10232667	10232846	-	"ID=LOC_Os11g18170.1:cds_1;Parent=LOC_Os11g18170.1"	LOC_Os11g18170.1	10232846	1		LOC_Os11g34360.1	1
Chr11	10267093	10267308	-	"ID=LOC_Os11g18194.1:cds_1;Parent=LOC_Os11g18194.1"	LOC_Os11g18194.1	10267308	1		LOC_Os11g34364.1	1
Chr11	11110729	11112111	-	"ID=LOC_Os11g19340.1:cds_1;Parent=LOC_Os11g19340.1"	LOC_Os11g19340.1	11112111	1		LOC_Os11g35420.2	1
Chr11	1871619	1872198	-	"ID=LOC_Os11g04480.1:cds_1;Parent=LOC_Os11g04480.1"	LOC_Os11g04480.1	1872198	1		LOC_Os11g35425.1	1
Chr11	2383061	2383189	-	"ID=LOC_Os11g05370.1:cds_1;Parent=LOC_Os11g05370.1"	LOC_Os11g05370.1	2383189	1		LOC_Os11g36440.1	1
Chr11	2390747	2392309	-	"ID=LOC_Os11g05380.1:cds_1;Parent=LOC_Os11g05380.1"	LOC_Os11g05380.1	2392309	1		LOC_Os11g37740.1	1
Chr11	2417244	2417435	-	"ID=LOC_Os11g05390.1:cds_1;Parent=LOC_Os11g05390.1"	LOC_Os11g05390.1	2417435	1		LOC_Os11g40070.1	1
Chr11	3020771	3022117	+	"ID=LOC_Os11g06290.1:cds_1;Parent=LOC_Os11g06290.1"	LOC_Os11g06290.1	3020771	1		LOC_Os11g41160.2	1
Chr11	3029996	3031294	-	"ID=LOC_Os11g06320.1:cds_1;Parent=LOC_Os11g06320.1"	LOC_Os11g06320.1	3031294	1		LOC_Os11g41170.1	1
Chr11	3589301	3591974	+	"ID=LOC_Os11g07180.1:cds_1;Parent=LOC_Os11g07180.1"	LOC_Os11g07180.1	3589301	1		LOC_Os11g42370.1	1
Chr11	3617169	3619845	+	"ID=LOC_Os11g07200.2:cds_1;Parent=LOC_Os11g07200.2"	LOC_Os11g07200.2	3617169	1		LOC_Os11g42420.1	1
Chr11	4295262	4295368	+	"ID=LOC_Os11g08200.1:cds_1;Parent=LOC_Os11g08200.1"	LOC_Os11g08200.1	4295262	1		LOC_Os11g24800.1	1
Chr11	4301520	4301685	-	"ID=LOC_Os11g08210.1:cds_1;Parent=LOC_Os11g08210.1"	LOC_Os11g08210.1	4301685	1		LOC_Os11g24824.1	1
Chr11	5012689	5013617	-	"ID=LOC_Os11g09350.1:cds_1;Parent=LOC_Os11g09350.1"	LOC_Os11g09350.1	5013617	1		LOC_Os11g27540.2	1
Chr11	5747954	5747987	-	"ID=LOC_Os11g10510.1:cds_1;Parent=LOC_Os11g10510.1"	LOC_Os11g10510.1	5747987	1		LOC_Os11g31470.1	1
Chr11	8106263	8106874	+	"ID=LOC_Os11g14440.1:cds_1;Parent=LOC_Os11g14440.1"	LOC_Os11g14440.1	8106263	1		LOC_Os11g33050.1	1
Chr11	8826364	8827623	+	"ID=LOC_Os11g15570.1:cds_1;Parent=LOC_Os11g15570.1"	LOC_Os11g15570.1	8826364	1		LOC_Os11g34370.1	1
Chr11	9465897	9466157	-	"ID=LOC_Os11g17070.1:cds_1;Parent=LOC_Os11g17070.1"	LOC_Os11g17070.1	9466157	1		LOC_Os11g34390.1	1
Chr11	9472370	9472766	+	"ID=LOC_Os11g17080.1:cds_1;Parent=LOC_Os11g17080.1"	LOC_Os11g17080.1	9472370	1		LOC_Os11g34450.1	1
Chr11	1887161	1887410	-	"ID=LOC_Os11g04500.1:cds_1;Parent=LOC_Os11g04500.1"	LOC_Os11g04500.1	1887410	1		LOC_Os11g35450.1	1
Chr11	1887775	1887865	+	"ID=LOC_Os11g04510.1:cds_1;Parent=LOC_Os11g04510.1"	LOC_Os11g04510.1	1887775	1		LOC_Os11g35500.1	1
Chr11	1894856	1895014	+	"ID=LOC_Os11g04520.2:cds_1;Parent=LOC_Os11g04520.2"	LOC_Os11g04520.2	1894856	1		LOC_Os11g38920.2	1
Chr11	2422030	2422063	-	"ID=LOC_Os11g05394.1:cds_1;Parent=LOC_Os11g05394.1"	LOC_Os11g05394.1	2422063	1		LOC_Os11g38930.1	1
