CHROM	FRAG_START	FRAG_STOP	STRAND	DESCRITION	MODEL
Chr10	19082494	19083239	-	"ID=LOC_Os10g35680.1;Name=LOC_Os10g35680.1;Parent=LOC_Os10g35680"	LOC_Os10g35680.1
Chr10	19084294	19087665	+	"ID=LOC_Os10g35690.1;Name=LOC_Os10g35690.1;Parent=LOC_Os10g35690"	LOC_Os10g35690.1
Chr10	19092670	19095707	+	"ID=LOC_Os10g35710.1;Name=LOC_Os10g35710.1;Parent=LOC_Os10g35710"	LOC_Os10g35710.1
Chr10	19594327	19595029	-	"ID=LOC_Os10g36620.1;Name=LOC_Os10g36620.1;Parent=LOC_Os10g36620"	LOC_Os10g36620.1
Chr10	19598512	19599187	-	"ID=LOC_Os10g36626.1;Name=LOC_Os10g36626.1;Parent=LOC_Os10g36626"	LOC_Os10g36626.1
Chr10	19606871	19610882	+	"ID=LOC_Os10g36650.1;Name=LOC_Os10g36650.1;Parent=LOC_Os10g36650"	LOC_Os10g36650.1
Chr10	19616304	19618622	-	"ID=LOC_Os10g36680.1;Name=LOC_Os10g36680.1;Parent=LOC_Os10g36680"	LOC_Os10g36680.1
Chr10	20184885	20189647	-	"ID=LOC_Os10g37730.1;Name=LOC_Os10g37730.1;Parent=LOC_Os10g37730"	LOC_Os10g37730.1
Chr10	20786437	20787842	-	"ID=LOC_Os10g39000.1;Name=LOC_Os10g39000.1;Parent=LOC_Os10g39000"	LOC_Os10g39000.1
Chr10	20791019	20795489	-	"ID=LOC_Os10g39010.2;Name=LOC_Os10g39010.2;Parent=LOC_Os10g39010"	LOC_Os10g39010.2
Chr10	21338218	21339608	+	"ID=LOC_Os10g39890.1;Name=LOC_Os10g39890.1;Parent=LOC_Os10g39890"	LOC_Os10g39890.1
Chr10	21349912	21359208	+	"ID=LOC_Os10g39910.1;Name=LOC_Os10g39910.1;Parent=LOC_Os10g39910"	LOC_Os10g39910.1
Chr10	21749421	21754862	+	"ID=LOC_Os10g40590.1;Name=LOC_Os10g40590.1;Parent=LOC_Os10g40590"	LOC_Os10g40590.1
Chr10	21757768	21762202	-	"ID=LOC_Os10g40600.1;Name=LOC_Os10g40600.1;Parent=LOC_Os10g40600"	LOC_Os10g40600.1
Chr10	21786108	21787038	+	"ID=LOC_Os10g40614.1;Name=LOC_Os10g40614.1;Parent=LOC_Os10g40614"	LOC_Os10g40614.1
Chr10	21798920	21802986	+	"ID=LOC_Os10g40640.1;Name=LOC_Os10g40640.1;Parent=LOC_Os10g40640"	LOC_Os10g40640.1
Chr10	22268529	22270667	+	"ID=LOC_Os10g41430.1;Name=LOC_Os10g41430.1;Parent=LOC_Os10g41430"	LOC_Os10g41430.1
Chr10	22274499	22278018	+	"ID=LOC_Os10g41440.1;Name=LOC_Os10g41440.1;Parent=LOC_Os10g41440"	LOC_Os10g41440.1
Chr10	22278681	22281366	-	"ID=LOC_Os10g41450.1;Name=LOC_Os10g41450.1;Parent=LOC_Os10g41450"	LOC_Os10g41450.1
Chr10	22284367	22285920	+	"ID=LOC_Os10g41460.1;Name=LOC_Os10g41460.1;Parent=LOC_Os10g41460"	LOC_Os10g41460.1
Chr10	22288415	22289388	-	"ID=LOC_Os10g41470.1;Name=LOC_Os10g41470.1;Parent=LOC_Os10g41470"	LOC_Os10g41470.1
Chr10	22774954	22780305	-	"ID=LOC_Os10g42299.4;Name=LOC_Os10g42299.4;Parent=LOC_Os10g42299"	LOC_Os10g42299.4
Chr10	22781929	22784426	-	"ID=LOC_Os10g42320.1;Name=LOC_Os10g42320.1;Parent=LOC_Os10g42320"	LOC_Os10g42320.1
Chr10	23186413	23189553	+	"ID=LOC_Os10g43040.1;Name=LOC_Os10g43040.1;Parent=LOC_Os10g43040"	LOC_Os10g43040.1
Chr10	23190115	23192319	+	"ID=LOC_Os10g43050.1;Name=LOC_Os10g43050.1;Parent=LOC_Os10g43050"	LOC_Os10g43050.1
Chr11	417564	421226	+	"ID=LOC_Os11g01780.1;Name=LOC_Os11g01780.1;Parent=LOC_Os11g01780"	LOC_Os11g01780.1
Chr11	422275	425470	+	"ID=LOC_Os11g01790.1;Name=LOC_Os11g01790.1;Parent=LOC_Os11g01790"	LOC_Os11g01790.1
Chr11	889142	892243	-	"ID=LOC_Os11g02740.1;Name=LOC_Os11g02740.1;Parent=LOC_Os11g02740"	LOC_Os11g02740.1
Chr10	16892830	16894805	+	"ID=LOC_Os10g32160.1;Name=LOC_Os10g32160.1;Parent=LOC_Os10g32160"	LOC_Os10g32160.1
Chr10	17545070	17547685	+	"ID=LOC_Os10g33350.1;Name=LOC_Os10g33350.1;Parent=LOC_Os10g33350"	LOC_Os10g33350.1
Chr10	17564167	17571574	+	"ID=LOC_Os10g33370.1;Name=LOC_Os10g33370.1;Parent=LOC_Os10g33370"	LOC_Os10g33370.1
Chr10	18144834	18145540	+	"ID=LOC_Os10g34010.1;Name=LOC_Os10g34010.1;Parent=LOC_Os10g34010"	LOC_Os10g34010.1
Chr10	18682977	18685571	-	"ID=LOC_Os10g35020.2;Name=LOC_Os10g35020.2;Parent=LOC_Os10g35020"	LOC_Os10g35020.2
Chr10	19096820	19100605	+	"ID=LOC_Os10g35720.1;Name=LOC_Os10g35720.1;Parent=LOC_Os10g35720"	LOC_Os10g35720.1
Chr10	20196581	20201332	-	"ID=LOC_Os10g37740.1;Name=LOC_Os10g37740.1;Parent=LOC_Os10g37740"	LOC_Os10g37740.1
Chr10	20210953	20214287	-	"ID=LOC_Os10g37770.1;Name=LOC_Os10g37770.1;Parent=LOC_Os10g37770"	LOC_Os10g37770.1
Chr10	20796325	20799413	-	"ID=LOC_Os10g39020.2;Name=LOC_Os10g39020.2;Parent=LOC_Os10g39020"	LOC_Os10g39020.2
Chr10	20837434	20839015	-	"ID=LOC_Os10g39090.1;Name=LOC_Os10g39090.1;Parent=LOC_Os10g39090"	LOC_Os10g39090.1
Chr10	21360018	21361057	-	"ID=LOC_Os10g39920.1;Name=LOC_Os10g39920.1;Parent=LOC_Os10g39920"	LOC_Os10g39920.1
Chr10	21368384	21373100	+	"ID=LOC_Os10g39930.1;Name=LOC_Os10g39930.1;Parent=LOC_Os10g39930"	LOC_Os10g39930.1
Chr10	21809263	21810954	-	"ID=LOC_Os10g40660.1;Name=LOC_Os10g40660.1;Parent=LOC_Os10g40660"	LOC_Os10g40660.1
Chr10	21822273	21823700	+	"ID=LOC_Os10g40680.1;Name=LOC_Os10g40680.1;Parent=LOC_Os10g40680"	LOC_Os10g40680.1
Chr10	21830151	21831694	-	"ID=LOC_Os10g40700.1;Name=LOC_Os10g40700.1;Parent=LOC_Os10g40700"	LOC_Os10g40700.1
Chr10	21835930	21837651	-	"ID=LOC_Os10g40710.1;Name=LOC_Os10g40710.1;Parent=LOC_Os10g40710"	LOC_Os10g40710.1
Chr10	21847804	21849726	-	"ID=LOC_Os10g40720.1;Name=LOC_Os10g40720.1;Parent=LOC_Os10g40720"	LOC_Os10g40720.1
Chr10	21858750	21861307	+	"ID=LOC_Os10g40730.1;Name=LOC_Os10g40730.1;Parent=LOC_Os10g40730"	LOC_Os10g40730.1
Chr10	22298890	22308687	+	"ID=LOC_Os10g41510.1;Name=LOC_Os10g41510.1;Parent=LOC_Os10g41510"	LOC_Os10g41510.1
Chr10	22829131	22831617	-	"ID=LOC_Os10g42410.3;Name=LOC_Os10g42410.3;Parent=LOC_Os10g42410"	LOC_Os10g42410.3
Chr10	22836663	22840743	-	"ID=LOC_Os10g42420.1;Name=LOC_Os10g42420.1;Parent=LOC_Os10g42420"	LOC_Os10g42420.1
Chr10	23192342	23195088	-	"ID=LOC_Os10g43060.1;Name=LOC_Os10g43060.1;Parent=LOC_Os10g43060"	LOC_Os10g43060.1
Chr10	23195740	23206044	-	"ID=LOC_Os10g43075.1;Name=LOC_Os10g43075.1;Parent=LOC_Os10g43075"	LOC_Os10g43075.1
Chr11	438856	444966	+	"ID=LOC_Os11g01830.1;Name=LOC_Os11g01830.1;Parent=LOC_Os11g01830"	LOC_Os11g01830.1
Chr11	912479	913991	+	"ID=LOC_Os11g02774.1;Name=LOC_Os11g02774.1;Parent=LOC_Os11g02774"	LOC_Os11g02774.1
Chr11	944544	945395	-	"ID=LOC_Os11g02820.1;Name=LOC_Os11g02820.1;Parent=LOC_Os11g02820"	LOC_Os11g02820.1
Chr11	947548	952356	-	"ID=LOC_Os11g02830.1;Name=LOC_Os11g02830.1;Parent=LOC_Os11g02830"	LOC_Os11g02830.1
Chr11	1453594	1460064	+	"ID=LOC_Os11g03730.3;Name=LOC_Os11g03730.3;Parent=LOC_Os11g03730"	LOC_Os11g03730.3
Chr11	1462152	1467642	+	"ID=LOC_Os11g03734.1;Name=LOC_Os11g03734.1;Parent=LOC_Os11g03734"	LOC_Os11g03734.1
Chr11	1472831	1477590	-	"ID=LOC_Os11g03760.1;Name=LOC_Os11g03760.1;Parent=LOC_Os11g03760"	LOC_Os11g03760.1
Chr10	18190886	18191677	-	"ID=LOC_Os10g34083.1;Name=LOC_Os10g34083.1;Parent=LOC_Os10g34083"	LOC_Os10g34083.1
Chr10	18701132	18702561	+	"ID=LOC_Os10g35050.1;Name=LOC_Os10g35050.1;Parent=LOC_Os10g35050"	LOC_Os10g35050.1
Chr10	19108875	19111044	+	"ID=LOC_Os10g35750.1;Name=LOC_Os10g35750.1;Parent=LOC_Os10g35750"	LOC_Os10g35750.1
Chr10	19112196	19117625	+	"ID=LOC_Os10g35760.2;Name=LOC_Os10g35760.2;Parent=LOC_Os10g35760"	LOC_Os10g35760.2
Chr10	19129876	19133641	+	"ID=LOC_Os10g35770.1;Name=LOC_Os10g35770.1;Parent=LOC_Os10g35770"	LOC_Os10g35770.1
Chr10	19146523	19148586	+	"ID=LOC_Os10g35800.1;Name=LOC_Os10g35800.1;Parent=LOC_Os10g35800"	LOC_Os10g35800.1
Chr10	19147616	19150913	-	"ID=LOC_Os10g35810.1;Name=LOC_Os10g35810.1;Parent=LOC_Os10g35810"	LOC_Os10g35810.1
Chr10	19677166	19682493	+	"ID=LOC_Os10g36760.1;Name=LOC_Os10g36760.1;Parent=LOC_Os10g36760"	LOC_Os10g36760.1
Chr10	20252168	20254607	+	"ID=LOC_Os10g37830.1;Name=LOC_Os10g37830.1;Parent=LOC_Os10g37830"	LOC_Os10g37830.1
Chr10	20257018	20260446	+	"ID=LOC_Os10g37840.2;Name=LOC_Os10g37840.2;Parent=LOC_Os10g37840"	LOC_Os10g37840.2
Chr10	20842836	20845276	+	"ID=LOC_Os10g39100.1;Name=LOC_Os10g39100.1;Parent=LOC_Os10g39100"	LOC_Os10g39100.1
Chr10	20847905	20851319	-	"ID=LOC_Os10g39120.1;Name=LOC_Os10g39120.1;Parent=LOC_Os10g39120"	LOC_Os10g39120.1
Chr10	20862952	20873797	+	"ID=LOC_Os10g39130.1;Name=LOC_Os10g39130.1;Parent=LOC_Os10g39130"	LOC_Os10g39130.1
Chr10	21406868	21407986	-	"ID=LOC_Os10g39970.1;Name=LOC_Os10g39970.1;Parent=LOC_Os10g39970"	LOC_Os10g39970.1
Chr10	21417293	21419897	+	"ID=LOC_Os10g39980.1;Name=LOC_Os10g39980.1;Parent=LOC_Os10g39980"	LOC_Os10g39980.1
Chr10	21426957	21428453	-	"ID=LOC_Os10g40000.1;Name=LOC_Os10g40000.1;Parent=LOC_Os10g40000"	LOC_Os10g40000.1
Chr10	22324198	22327665	-	"ID=LOC_Os10g41550.1;Name=LOC_Os10g41550.1;Parent=LOC_Os10g41550"	LOC_Os10g41550.1
Chr10	22332956	22339916	-	"ID=LOC_Os10g41560.1;Name=LOC_Os10g41560.1;Parent=LOC_Os10g41560"	LOC_Os10g41560.1
Chr11	3948	7498	+	"ID=LOC_Os11g01020.1;Name=LOC_Os11g01020.1;Parent=LOC_Os11g01020"	LOC_Os11g01020.1
Chr11	14244	15796	-	"ID=LOC_Os11g01040.1;Name=LOC_Os11g01040.1;Parent=LOC_Os11g01040"	LOC_Os11g01040.1
Chr11	462881	470169	-	"ID=LOC_Os11g01872.1;Name=LOC_Os11g01872.1;Parent=LOC_Os11g01872"	LOC_Os11g01872.1
Chr11	1484073	1491763	+	"ID=LOC_Os11g03780.2;Name=LOC_Os11g03780.2;Parent=LOC_Os11g03780"	LOC_Os11g03780.2
Chr10	16990228	16992239	-	"ID=LOC_Os10g32405.1;Name=LOC_Os10g32405.1;Parent=LOC_Os10g32405"	LOC_Os10g32405.1
Chr10	17006001	17006724	-	"ID=LOC_Os10g32444.1;Name=LOC_Os10g32444.1;Parent=LOC_Os10g32444"	LOC_Os10g32444.1
Chr10	17007547	17011015	-	"ID=LOC_Os10g32470.1;Name=LOC_Os10g32470.1;Parent=LOC_Os10g32470"	LOC_Os10g32470.1
Chr10	18240457	18243440	-	"ID=LOC_Os10g34180.1;Name=LOC_Os10g34180.1;Parent=LOC_Os10g34180"	LOC_Os10g34180.1
Chr10	18244608	18247356	-	"ID=LOC_Os10g34200.1;Name=LOC_Os10g34200.1;Parent=LOC_Os10g34200"	LOC_Os10g34200.1
Chr10	18258125	18262552	+	"ID=LOC_Os10g34220.1;Name=LOC_Os10g34220.1;Parent=LOC_Os10g34220"	LOC_Os10g34220.1
Chr10	18270169	18274977	+	"ID=LOC_Os10g34230.1;Name=LOC_Os10g34230.1;Parent=LOC_Os10g34230"	LOC_Os10g34230.1
Chr10	18718068	18722354	-	"ID=LOC_Os10g35090.1;Name=LOC_Os10g35090.1;Parent=LOC_Os10g35090"	LOC_Os10g35090.1
Chr10	18723930	18725483	-	"ID=LOC_Os10g35100.1;Name=LOC_Os10g35100.1;Parent=LOC_Os10g35100"	LOC_Os10g35100.1
Chr10	19159093	19162504	-	"ID=LOC_Os10g35840.1;Name=LOC_Os10g35840.1;Parent=LOC_Os10g35840"	LOC_Os10g35840.1
Chr10	19171741	19174055	-	"ID=LOC_Os10g35870.1;Name=LOC_Os10g35870.1;Parent=LOC_Os10g35870"	LOC_Os10g35870.1
Chr10	20886352	20892217	+	"ID=LOC_Os10g39140.1;Name=LOC_Os10g39140.1;Parent=LOC_Os10g39140"	LOC_Os10g39140.1
Chr10	20893498	20895220	+	"ID=LOC_Os10g39150.1;Name=LOC_Os10g39150.1;Parent=LOC_Os10g39150"	LOC_Os10g39150.1
Chr10	20900132	20902342	+	"ID=LOC_Os10g39170.1;Name=LOC_Os10g39170.1;Parent=LOC_Os10g39170"	LOC_Os10g39170.1
Chr10	22910460	22916203	-	"ID=LOC_Os10g42490.1;Name=LOC_Os10g42490.1;Parent=LOC_Os10g42490"	LOC_Os10g42490.1
Chr11	474434	480736	-	"ID=LOC_Os11g01875.3;Name=LOC_Os11g01875.3;Parent=LOC_Os11g01875"	LOC_Os11g01875.3
Chr11	1491404	1496339	-	"ID=LOC_Os11g03794.1;Name=LOC_Os11g03794.1;Parent=LOC_Os11g03794"	LOC_Os11g03794.1
Chr10	17025741	17026388	-	"ID=LOC_Os10g32509.1;Name=LOC_Os10g32509.1;Parent=LOC_Os10g32509"	LOC_Os10g32509.1
Chr10	17028132	17035156	-	"ID=LOC_Os10g32520.4;Name=LOC_Os10g32520.4;Parent=LOC_Os10g32520"	LOC_Os10g32520.4
Chr10	18285445	18286452	+	"ID=LOC_Os10g34270.1;Name=LOC_Os10g34270.1;Parent=LOC_Os10g34270"	LOC_Os10g34270.1
Chr10	18301438	18304771	-	"ID=LOC_Os10g34320.1;Name=LOC_Os10g34320.1;Parent=LOC_Os10g34320"	LOC_Os10g34320.1
Chr10	19190119	19194448	-	"ID=LOC_Os10g35920.1;Name=LOC_Os10g35920.1;Parent=LOC_Os10g35920"	LOC_Os10g35920.1
Chr10	19198745	19200734	-	"ID=LOC_Os10g35930.1;Name=LOC_Os10g35930.1;Parent=LOC_Os10g35930"	LOC_Os10g35930.1
Chr10	19201521	19206783	-	"ID=LOC_Os10g35940.1;Name=LOC_Os10g35940.1;Parent=LOC_Os10g35940"	LOC_Os10g35940.1
Chr10	19703743	19713572	+	"ID=LOC_Os10g36810.1;Name=LOC_Os10g36810.1;Parent=LOC_Os10g36810"	LOC_Os10g36810.1
Chr10	20936559	20940489	+	"ID=LOC_Os10g39220.1;Name=LOC_Os10g39220.1;Parent=LOC_Os10g39220"	LOC_Os10g39220.1
Chr10	21943291	21945186	+	"ID=LOC_Os10g40810.1;Name=LOC_Os10g40810.1;Parent=LOC_Os10g40810"	LOC_Os10g40810.1
Chr10	22435311	22436874	+	"ID=LOC_Os10g41660.1;Name=LOC_Os10g41660.1;Parent=LOC_Os10g41660"	LOC_Os10g41660.1
Chr10	22448848	22449231	-	"ID=LOC_Os10g41696.1;Name=LOC_Os10g41696.1;Parent=LOC_Os10g41696"	LOC_Os10g41696.1
Chr10	22938955	22941077	+	"ID=LOC_Os10g42540.1;Name=LOC_Os10g42540.1;Parent=LOC_Os10g42540"	LOC_Os10g42540.1
Chr10	22943495	22945212	-	"ID=LOC_Os10g42550.1;Name=LOC_Os10g42550.1;Parent=LOC_Os10g42550"	LOC_Os10g42550.1
Chr11	1071346	1076828	-	"ID=LOC_Os11g03050.1;Name=LOC_Os11g03050.1;Parent=LOC_Os11g03050"	LOC_Os11g03050.1
Chr11	1538544	1541254	+	"ID=LOC_Os11g03860.1;Name=LOC_Os11g03860.1;Parent=LOC_Os11g03860"	LOC_Os11g03860.1
Chr11	1551979	1554324	+	"ID=LOC_Os11g03890.1;Name=LOC_Os11g03890.1;Parent=LOC_Os11g03890"	LOC_Os11g03890.1
Chr11	1565338	1566353	-	"ID=LOC_Os11g03920.1;Name=LOC_Os11g03920.1;Parent=LOC_Os11g03920"	LOC_Os11g03920.1
Chr10	17070918	17072621	+	"ID=LOC_Os10g32580.1;Name=LOC_Os10g32580.1;Parent=LOC_Os10g32580"	LOC_Os10g32580.1
Chr10	17722467	17725003	+	"ID=LOC_Os10g33620.1;Name=LOC_Os10g33620.1;Parent=LOC_Os10g33620"	LOC_Os10g33620.1
Chr10	17726433	17729559	+	"ID=LOC_Os10g33630.1;Name=LOC_Os10g33630.1;Parent=LOC_Os10g33630"	LOC_Os10g33630.1
Chr10	18316325	18318781	+	"ID=LOC_Os10g34360.1;Name=LOC_Os10g34360.1;Parent=LOC_Os10g34360"	LOC_Os10g34360.1
Chr10	18332850	18339978	-	"ID=LOC_Os10g34390.1;Name=LOC_Os10g34390.1;Parent=LOC_Os10g34390"	LOC_Os10g34390.1
Chr10	18747265	18750289	+	"ID=LOC_Os10g35130.1;Name=LOC_Os10g35130.1;Parent=LOC_Os10g35130"	LOC_Os10g35130.1
Chr10	18751395	18754005	+	"ID=LOC_Os10g35140.1;Name=LOC_Os10g35140.1;Parent=LOC_Os10g35140"	LOC_Os10g35140.1
Chr10	18769621	18773188	-	"ID=LOC_Os10g35160.1;Name=LOC_Os10g35160.1;Parent=LOC_Os10g35160"	LOC_Os10g35160.1
Chr10	19213622	19216326	+	"ID=LOC_Os10g35950.1;Name=LOC_Os10g35950.1;Parent=LOC_Os10g35950"	LOC_Os10g35950.1
Chr10	19218567	19224021	+	"ID=LOC_Os10g35960.1;Name=LOC_Os10g35960.1;Parent=LOC_Os10g35960"	LOC_Os10g35960.1
Chr10	19747202	19749626	-	"ID=LOC_Os10g36860.1;Name=LOC_Os10g36860.1;Parent=LOC_Os10g36860"	LOC_Os10g36860.1
Chr10	19751480	19755165	-	"ID=LOC_Os10g36870.1;Name=LOC_Os10g36870.1;Parent=LOC_Os10g36870"	LOC_Os10g36870.1
Chr10	19756762	19768053	-	"ID=LOC_Os10g36880.1;Name=LOC_Os10g36880.1;Parent=LOC_Os10g36880"	LOC_Os10g36880.1
Chr10	20956882	20958393	+	"ID=LOC_Os10g39260.1;Name=LOC_Os10g39260.1;Parent=LOC_Os10g39260"	LOC_Os10g39260.1
Chr10	20971236	20972702	+	"ID=LOC_Os10g39300.1;Name=LOC_Os10g39300.1;Parent=LOC_Os10g39300"	LOC_Os10g39300.1
Chr10	21953518	21955536	+	"ID=LOC_Os10g40824.1;Name=LOC_Os10g40824.1;Parent=LOC_Os10g40824"	LOC_Os10g40824.1
Chr10	21955040	21957289	-	"ID=LOC_Os10g40830.1;Name=LOC_Os10g40830.1;Parent=LOC_Os10g40830"	LOC_Os10g40830.1
Chr10	21988523	21993289	-	"ID=LOC_Os10g40934.1;Name=LOC_Os10g40934.1;Parent=LOC_Os10g40934"	LOC_Os10g40934.1
Chr10	22457714	22460760	-	"ID=LOC_Os10g41720.1;Name=LOC_Os10g41720.1;Parent=LOC_Os10g41720"	LOC_Os10g41720.1
Chr10	22464360	22466552	+	"ID=LOC_Os10g41730.1;Name=LOC_Os10g41730.1;Parent=LOC_Os10g41730"	LOC_Os10g41730.1
Chr10	22964026	22965622	-	"ID=LOC_Os10g42610.1;Name=LOC_Os10g42610.1;Parent=LOC_Os10g42610"	LOC_Os10g42610.1
Chr10	22986842	22989900	-	"ID=LOC_Os10g42630.1;Name=LOC_Os10g42630.1;Parent=LOC_Os10g42630"	LOC_Os10g42630.1
Chr11	95987	99908	+	"ID=LOC_Os11g01154.4;Name=LOC_Os11g01154.4;Parent=LOC_Os11g01154"	LOC_Os11g01154.4
Chr11	552468	559404	+	"ID=LOC_Os11g02054.1;Name=LOC_Os11g02054.1;Parent=LOC_Os11g02054"	LOC_Os11g02054.1
Chr11	1078104	1082412	-	"ID=LOC_Os11g03060.1;Name=LOC_Os11g03060.1;Parent=LOC_Os11g03060"	LOC_Os11g03060.1
Chr11	1085610	1088359	+	"ID=LOC_Os11g03070.1;Name=LOC_Os11g03070.1;Parent=LOC_Os11g03070"	LOC_Os11g03070.1
Chr11	1119742	1123350	+	"ID=LOC_Os11g03110.1;Name=LOC_Os11g03110.1;Parent=LOC_Os11g03110"	LOC_Os11g03110.1
Chr10	17074150	17075296	+	"ID=LOC_Os10g32590.1;Name=LOC_Os10g32590.1;Parent=LOC_Os10g32590"	LOC_Os10g32590.1
Chr10	17112003	17115452	-	"ID=LOC_Os10g32680.1;Name=LOC_Os10g32680.1;Parent=LOC_Os10g32680"	LOC_Os10g32680.1
Chr10	17739202	17744500	+	"ID=LOC_Os10g33650.2;Name=LOC_Os10g33650.2;Parent=LOC_Os10g33650"	LOC_Os10g33650.2
Chr10	18343006	18352003	+	"ID=LOC_Os10g34400.2;Name=LOC_Os10g34400.2;Parent=LOC_Os10g34400"	LOC_Os10g34400.2
Chr10	18357335	18359936	+	"ID=LOC_Os10g34420.1;Name=LOC_Os10g34420.1;Parent=LOC_Os10g34420"	LOC_Os10g34420.1
Chr10	18798725	18806059	-	"ID=LOC_Os10g35200.1;Name=LOC_Os10g35200.1;Parent=LOC_Os10g35200"	LOC_Os10g35200.1
Chr10	19244918	19246886	-	"ID=LOC_Os10g36000.1;Name=LOC_Os10g36000.1;Parent=LOC_Os10g36000"	LOC_Os10g36000.1
Chr10	19778055	19785158	-	"ID=LOC_Os10g36924.1;Name=LOC_Os10g36924.1;Parent=LOC_Os10g36924"	LOC_Os10g36924.1
Chr10	19801017	19803767	+	"ID=LOC_Os10g36950.1;Name=LOC_Os10g36950.1;Parent=LOC_Os10g36950"	LOC_Os10g36950.1
Chr10	20344995	20347004	-	"ID=LOC_Os10g37980.1;Name=LOC_Os10g37980.1;Parent=LOC_Os10g37980"	LOC_Os10g37980.1
Chr10	20360947	20365155	+	"ID=LOC_Os10g38020.1;Name=LOC_Os10g38020.1;Parent=LOC_Os10g38020"	LOC_Os10g38020.1
Chr10	20365322	20368287	-	"ID=LOC_Os10g38030.1;Name=LOC_Os10g38030.1;Parent=LOC_Os10g38030"	LOC_Os10g38030.1
Chr10	20374252	20375455	+	"ID=LOC_Os10g38040.1;Name=LOC_Os10g38040.1;Parent=LOC_Os10g38040"	LOC_Os10g38040.1
Chr10	21011789	21013213	+	"ID=LOC_Os10g39390.1;Name=LOC_Os10g39390.1;Parent=LOC_Os10g39390"	LOC_Os10g39390.1
Chr10	21016571	21018345	-	"ID=LOC_Os10g39400.1;Name=LOC_Os10g39400.1;Parent=LOC_Os10g39400"	LOC_Os10g39400.1
Chr10	21027454	21032225	+	"ID=LOC_Os10g39420.1;Name=LOC_Os10g39420.1;Parent=LOC_Os10g39420"	LOC_Os10g39420.1
Chr10	21036241	21039131	+	"ID=LOC_Os10g39430.1;Name=LOC_Os10g39430.1;Parent=LOC_Os10g39430"	LOC_Os10g39430.1
Chr10	21048271	21052794	+	"ID=LOC_Os10g39440.1;Name=LOC_Os10g39440.1;Parent=LOC_Os10g39440"	LOC_Os10g39440.1
Chr10	21444257	21445487	-	"ID=LOC_Os10g40040.1;Name=LOC_Os10g40040.1;Parent=LOC_Os10g40040"	LOC_Os10g40040.1
Chr10	21454034	21459779	-	"ID=LOC_Os10g40060.1;Name=LOC_Os10g40060.1;Parent=LOC_Os10g40060"	LOC_Os10g40060.1
Chr10	22466999	22473150	-	"ID=LOC_Os10g41749.4;Name=LOC_Os10g41749.4;Parent=LOC_Os10g41749"	LOC_Os10g41749.4
Chr10	22478158	22483824	+	"ID=LOC_Os10g41770.1;Name=LOC_Os10g41770.1;Parent=LOC_Os10g41770"	LOC_Os10g41770.1
Chr10	23005547	23007668	-	"ID=LOC_Os10g42660.1;Name=LOC_Os10g42660.1;Parent=LOC_Os10g42660"	LOC_Os10g42660.1
Chr10	23008540	23011807	-	"ID=LOC_Os10g42670.1;Name=LOC_Os10g42670.1;Parent=LOC_Os10g42670"	LOC_Os10g42670.1
Chr10	23025714	23031771	+	"ID=LOC_Os10g42690.1;Name=LOC_Os10g42690.1;Parent=LOC_Os10g42690"	LOC_Os10g42690.1
Chr10	23032206	23035098	+	"ID=LOC_Os10g42700.1;Name=LOC_Os10g42700.1;Parent=LOC_Os10g42700"	LOC_Os10g42700.1
Chr10	23035339	23039714	-	"ID=LOC_Os10g42710.1;Name=LOC_Os10g42710.1;Parent=LOC_Os10g42710"	LOC_Os10g42710.1
Chr11	107194	108210	-	"ID=LOC_Os11g01180.1;Name=LOC_Os11g01180.1;Parent=LOC_Os11g01180"	LOC_Os11g01180.1
Chr11	117155	124610	-	"ID=LOC_Os11g01200.1;Name=LOC_Os11g01200.1;Parent=LOC_Os11g01200"	LOC_Os11g01200.1
Chr11	558793	560729	-	"ID=LOC_Os11g02070.1;Name=LOC_Os11g02070.1;Parent=LOC_Os11g02070"	LOC_Os11g02070.1
Chr11	563160	564398	-	"ID=LOC_Os11g02080.1;Name=LOC_Os11g02080.1;Parent=LOC_Os11g02080"	LOC_Os11g02080.1
Chr11	566237	568625	+	"ID=LOC_Os11g02090.2;Name=LOC_Os11g02090.2;Parent=LOC_Os11g02090"	LOC_Os11g02090.2
Chr11	573467	574724	-	"ID=LOC_Os11g02110.1;Name=LOC_Os11g02110.1;Parent=LOC_Os11g02110"	LOC_Os11g02110.1
Chr11	1136056	1141411	-	"ID=LOC_Os11g03160.1;Name=LOC_Os11g03160.1;Parent=LOC_Os11g03160"	LOC_Os11g03160.1
Chr11	1162136	1164910	-	"ID=LOC_Os11g03200.1;Name=LOC_Os11g03200.1;Parent=LOC_Os11g03200"	LOC_Os11g03200.1
Chr11	1603707	1609154	+	"ID=LOC_Os11g03970.2;Name=LOC_Os11g03970.2;Parent=LOC_Os11g03970"	LOC_Os11g03970.2
Chr10	17116302	17121045	+	"ID=LOC_Os10g32690.1;Name=LOC_Os10g32690.1;Parent=LOC_Os10g32690"	LOC_Os10g32690.1
Chr10	17117277	17119888	-	"ID=LOC_Os10g32700.1;Name=LOC_Os10g32700.1;Parent=LOC_Os10g32700"	LOC_Os10g32700.1
Chr10	17120230	17124776	-	"ID=LOC_Os10g32710.1;Name=LOC_Os10g32710.1;Parent=LOC_Os10g32710"	LOC_Os10g32710.1
